date,mission,class,vol_init,user_label_id,B1,B2,B3,B4,B5,B7,SR_ATMOS_OPACITY,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B7,SR_CLOUD_QA,ST_ATRAN,ST_B6,ST_CDIST,ST_DRAD,ST_EMIS,ST_EMSD,ST_QA,ST_TRAD,ST_URAD,QA_PIXEL,QA_RADSAT,system:index,system:time_start,.geo,CLOUD_COVER,IMAGE_QUALITY,DATA_SOURCE_AIR_TEMPERATURE,DATA_SOURCE_ELEVATION,DATA_SOURCE_OZONE,DATA_SOURCE_PRESSURE,DATA_SOURCE_REANALYSIS,DATA_SOURCE_WATER_VAPOR,SENSOR_MODE_SLC,SR_CLOUD_QA_binary,QA_PIXEL_binary,QA_RADSAT_binary
2010-04-10,LANDSAT_5,openWater,BGS,2431,0.029,0.02,0.015,0.015,0.007,0.01,0.0078,0.029,0.02,0.015,0.015,0.007,0.01,32,9212,274.53362054,2120,261,9880,0,181,6166,470,5504,0,000000000000000007fe,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.2672840037531,47.09838981141772]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2010-04-10,LANDSAT_5,openWater,BGS,2432,0.031,0.026,0.013,0.02,0.007,0.006,0.0041,0.031,0.026,0.013,0.02,0.007,0.006,32,9215,275.1078479,2206,260,9880,0,177,6222,468,5504,0,000000000000000007ff,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.37371382769675,47.08062475282079]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2010-04-10,LANDSAT_5,openWater,BGS,2433,0.026,0.023,0.014,0.018,0.004,-0.002,0.0095,0.026,0.023,0.014,0.018,0.004,-0.002,32,9220,274.53020252,1599,259,9880,0,204,6166,465,5504,0,00000000000000000800,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.46297611258463,47.04180381904949]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2010-04-10,LANDSAT_5,openWater,BGS,2434,0.03,0.028,0.014,0.014,0.012,0.006,0.0089,0.03,0.028,0.014,0.014,0.012,0.006,32,9162,274.53703856,2208,276,9880,0,177,6166,500,5504,0,00000000000000000801,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.14712014856484,47.140911799063375]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2010-04-10,LANDSAT_5,openWater,BGS,2435,0.023,0.025,0.012,0.011,0.007,0.002,0.0056,0.023,0.025,0.012,0.011,0.007,0.002,32,8934,276.36567926,2260,341,9880,0,175,6332,635,5504,0,00000000000000000802,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.53229037711363,46.74338294014868]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2010-04-10,LANDSAT_5,openWater,BGS,2436,0.027,0.029,0.015,0.011,0.007,0.01,0.0062,0.027,0.029,0.015,0.011,0.007,0.01,32,8927,275.20013444,2885,343,9880,0,167,6222,639,5504,0,00000000000000000803,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.35650815448572,46.812039719068586]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2010-04-10,LANDSAT_5,openWater,BGS,2437,0.025,0.02,0.015,0.015,0.004,0.01,0.0066,0.025,0.02,0.015,0.015,0.004,0.01,32,8924,275.20355245999997,2658,343,9880,0,167,6222,640,5504,0,00000000000000000804,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.31119031047956,46.83834841528391]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2010-04-10,LANDSAT_5,openWater,BGS,2438,0.025,0.025,0.015,0.011,0.009,0.002,0.006,0.025,0.025,0.015,0.011,0.009,0.002,32,8934,275.1932984,2789,341,9880,0,167,6222,635,5504,0,00000000000000000805,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.44851724562253,46.790417538060424]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2010-04-10,LANDSAT_5,openWater,BGS,2439,0.03,0.027,0.017,0.016,0.007,0.006,0.0011,0.03,0.027,0.017,0.016,0.007,0.006,32,8906,275.20697048,2437,349,9880,0,169,6222,651,5504,0,00000000000000000806,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.2809754417414,46.709493772142494]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2010-04-10,LANDSAT_5,openWater,BGS,2440,0.031,0.029,0.015,0.019,0.009,0.01,0.0076,0.031,0.029,0.015,0.019,0.009,0.01,32,9148,274.54045658,2061,280,9880,0,184,6166,509,5504,0,00000000000000000807,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.96044880116443,47.178573366560784]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2010-04-10,LANDSAT_5,openWater,BGS,2441,0.028,0.034,0.016,0.015,0.007,0.01,0.0063,0.028,0.034,0.016,0.015,0.007,0.01,32,9148,275.12151998,2201,280,9880,0,177,6222,509,5504,0,00000000000000000808,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.80114741603009,47.27090351297344]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2010-04-10,LANDSAT_5,openWater,BGS,2442,0.028,0.025,0.016,0.015,0.007,0.01,0.0057,0.028,0.025,0.016,0.015,0.007,0.01,32,9089,276.29048281999997,538,297,9880,0,241,6332,543,5504,0,00000000000000000809,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.65832686838927,47.073922723937464]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2010-04-10,LANDSAT_5,openWater,BGS,2443,0.032,0.028,0.014,0.018,0.012,0.01,0.0089,0.032,0.028,0.014,0.018,0.012,0.01,32,9031,275.18988038,2133,312,9880,0,181,6222,575,5504,0,0000000000000000080a,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.23811456241569,47.23581930588492]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2010-04-10,LANDSAT_5,openWater,BGS,2444,0.03,0.028,0.018,0.014,0.006,0.014,0.009,0.03,0.028,0.018,0.014,0.006,0.014,32,9042,274.59856292,1780,309,9880,0,196,6166,568,5504,0,0000000000000000080b,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.34660449104602,47.23348719603397]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2010-04-10,LANDSAT_5,openWater,BGS,2445,0.026,0.028,0.021,0.018,0.012,0.002,0.009,0.026,0.028,0.021,0.018,0.012,0.002,32,9034,275.18988038,2430,311,9880,0,169,6222,573,5504,0,0000000000000000080c,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.22026478089875,47.25959077360084]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2010-04-10,LANDSAT_5,openWater,BGS,2446,0.028,0.032,0.014,0.018,0.012,0.01,0.0088,0.028,0.032,0.014,0.018,0.012,0.01,32,9012,275.1932984,1790,317,9880,0,195,6222,586,5504,0,0000000000000000080d,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.19760362934512,47.163974269711794]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2010-04-10,LANDSAT_5,openWater,BGS,2447,0.026,0.028,0.018,0.018,0.006,0.006,0.0091,0.026,0.028,0.018,0.018,0.006,0.006,32,9031,275.18646236,1356,312,9880,0,216,6222,575,5504,0,0000000000000000080e,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.31776748453339,47.186376793404314]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2010-04-10,LANDSAT_5,lightNearShoreSediment,BGS,2448,0.054,0.095,0.106,0.036,0.007,0.006,0.0049,0.054,0.095,0.106,0.036,0.007,0.006,32,9221,281.19534152,750,260,9880,0,241,6831,467,5504,0,0000000000000000080f,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.987879193091,46.69736501727712]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2010-04-10,LANDSAT_5,lightNearShoreSediment,BGS,2449,0.054,0.086,0.092,0.032,0.01,0.006,0.0043,0.054,0.086,0.092,0.032,0.01,0.006,32,9222,280.65187634,646,259,9880,0,239,6775,466,5504,0,00000000000000000810,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.99577626105666,46.706782638701995]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2010-04-10,LANDSAT_5,lightNearShoreSediment,BGS,2450,0.061,0.103,0.13,0.059,0.015,0.014,0.004,0.061,0.103,0.13,0.059,0.015,0.014,32,9218,282.41557466,1036,260,9856,89,233,6941,468,5504,0,00000000000000000811,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.95715152773171,46.682529588072306]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2010-04-10,LANDSAT_5,lightNearShoreSediment,BGS,2451,0.048,0.094,0.109,0.043,0.007,0.002,0.008,0.048,0.094,0.109,0.043,0.007,0.002,32,9218,281.87894552,1562,261,9856,64,206,6886,469,5504,0,00000000000000000812,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.87629910743064,46.6925402699373]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2010-04-10,LANDSAT_5,lightNearShoreSediment,BGS,2452,0.044,0.077,0.067,0.027,0.009,0.006,0.0076,0.044,0.077,0.067,0.027,0.009,0.006,32,9174,280.69289258000003,1627,273,9880,0,199,6775,495,5504,0,00000000000000000813,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.8647990858138,46.69866261568367]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2010-04-10,LANDSAT_5,lightNearShoreSediment,BGS,2453,0.051,0.098,0.123,0.05,0.014,0.006,0.0106,0.051,0.098,0.123,0.05,0.014,0.006,40,9172,281.77982294000003,1940,274,9880,0,185,6886,496,5504,0,00000000000000000814,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.82563034216032,46.69112673490335]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,101000,01010110000000,0
2010-04-10,LANDSAT_5,lightNearShoreSediment,BGS,2454,0.053,0.094,0.109,0.042,0.006,0.006,0.0103,0.053,0.094,0.109,0.042,0.006,0.006,40,9171,282.46342694,1945,274,9856,73,191,6941,496,5504,0,00000000000000000815,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.80451649867226,46.693365203632176]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,101000,01010110000000,0
2010-04-10,LANDSAT_5,lightNearShoreSediment,BGS,2455,0.06,0.111,0.151,0.082,0.014,-0.002,0.0102,0.06,0.111,0.151,0.082,0.014,-0.002,40,9170,281.92679780000003,1902,274,9856,53,190,6886,497,5504,0,00000000000000000816,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.75420000238518,46.70884720248974]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,101000,01010110000000,0
2010-04-10,LANDSAT_5,lightNearShoreSediment,BGS,2456,0.046,0.072,0.064,0.022,0.017,0.014,0.0086,0.046,0.072,0.064,0.022,0.017,0.014,36,9161,281.93705186,2442.5,277,9856,93,179.5,6886,502,5504,0,00000000000000000817,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.48455816168331,46.76846538357432]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100100,01010110000000,0
2010-04-10,LANDSAT_5,lightNearShoreSediment,BGS,2457,0.046,0.069,0.065,0.027,0.015,0.006,0.0045,0.046,0.069,0.065,0.027,0.015,0.006,40,9097,280.36134463999997,2712,295,9856,153,189,6720,539,5504,0,00000000000000000818,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.16959847697527,46.84496126214618]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,101000,01010110000000,0
2010-04-10,LANDSAT_5,darkNearShoreSediment,BGS,2458,0.035,0.055,0.067,0.039,0.023,0.018,0.0085,0.035,0.055,0.067,0.039,0.023,0.018,32,9174,288.22279063999997,1641,273,9856,48,198,7551,495,5504,0,00000000000000000819,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.8655259192855,46.69228164207618]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2010-04-10,LANDSAT_5,darkNearShoreSediment,BGS,2459,0.044,0.072,0.099,0.051,0.015,0.014,0.0085,0.044,0.072,0.099,0.051,0.015,0.014,32,9173,282.99663806,1656,274,9856,91,205,6997,495,5504,0,0000000000000000081a,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.8631224638177,46.693106575771075]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2010-04-10,LANDSAT_5,darkNearShoreSediment,BGS,2460,0.04,0.052,0.054,0.028,0.007,0.006,0.0042,0.04,0.052,0.054,0.028,0.007,0.006,32,9222,280.10841116,534,259,9880,0,238,6720,466,5504,0,0000000000000000081b,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-92.01107989587209,46.70883828428764]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2010-04-10,LANDSAT_5,darkNearShoreSediment,BGS,2461,0.038,0.063,0.095,0.054,0.02,0.014,0.0103,0.038,0.063,0.095,0.054,0.02,0.014,40,9173,284.59285339999997,1882,273,9856,52,190,7163,495,5504,0,0000000000000000081c,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.8340045339387,46.689918318517854]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,101000,01010110000000,0
2010-04-10,LANDSAT_5,darkNearShoreSediment,BGS,2462,0.038,0.072,0.088,0.038,0.017,0.006,0.0101,0.038,0.072,0.088,0.038,0.017,0.006,40,9171,283.53326719999995,1938,274,9856,109,197,7052,497,5504,0,0000000000000000081d,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.80071288547367,46.693663963402756]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,101000,01010110000000,0
2010-04-10,LANDSAT_5,darkNearShoreSediment,BGS,2463,0.032,0.051,0.043,0.023,0.009,0.006,0.0067,0.032,0.051,0.043,0.023,0.009,0.006,40,9167,280.84328546,1964.5,275,9856,69,190,6775,499,5504,0,0000000000000000081e,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.61450082548177,46.747971355132684]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,101000,01010110000000,0
2010-04-10,LANDSAT_5,darkNearShoreSediment,BGS,2464,0.03,0.047,0.054,0.029,0.023,0.021,0.0067,0.03,0.047,0.054,0.029,0.023,0.021,40,9167,285.12948254,1975.5,275,9856,82,190.5,7218,499,5504,0,0000000000000000081f,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.61372940099953,46.747266817166235]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,101000,01010110000000,0
2010-04-10,LANDSAT_5,darkNearShoreSediment,BGS,2465,0.041,0.051,0.061,0.039,0.02,0.021,0.0038,0.041,0.051,0.061,0.039,0.02,0.021,40,9036,284.22712526,772,313,9856,65,241,7108,577,5504,0,00000000000000000820,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.94532353039115,46.591969704777874]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,101000,01010110000000,0
2010-04-10,LANDSAT_5,darkNearShoreSediment,BGS,2466,0.037,0.06,0.061,0.039,0.018,0.014,0.0039,0.037,0.06,0.061,0.039,0.018,0.014,40,9035,282.46000892,798,314,9880,0,238,6941,577,5504,0,00000000000000000821,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.9416313947189,46.59184930904944]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,101000,01010110000000,0
2010-04-10,LANDSAT_5,darkNearShoreSediment,BGS,2467,0.035,0.051,0.057,0.039,0.018,0.014,0.0039,0.035,0.051,0.057,0.039,0.018,0.014,40,9036,283.14703094000004,781,314,9856,68,242,6997,577,5504,0,00000000000000000822,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.94411957310672,46.59196970477788]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,101000,01010110000000,0
2010-04-10,LANDSAT_5,darkNearShoreSediment,BGS,2468,0.035,0.056,0.064,0.09,0.087,0.063,0.004,0.035,0.056,0.064,0.09,0.087,0.063,2,9035,286.92736106,805,314,9766,72,240,7329,577,5440,0,00000000000000000823,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.93939738509113,46.588959811566795]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,000010,01010101000000,0
2010-04-10,LANDSAT_5,darkNearShoreSediment,BGS,2469,0.03,0.044,0.048,0.028,0.012,0.01,0.00125,0.03,0.044,0.048,0.028,0.012,0.01,36,9012,281.38675064,2014.5,320,9880,0,183,6831,590,5504,0,00000000000000000824,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.65384547183055,46.64154153118903]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100100,01010110000000,0
2010-04-10,LANDSAT_5,darkNearShoreSediment,BGS,2470,0.034,0.044,0.048,0.028,0.015,0.006,0.00145,0.034,0.044,0.048,0.028,0.015,0.006,34,9012,281.93705186,2037,320,9880,0,182,6886,591,5504,0,00000000000000000825,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.65161146220278,46.63989166379926]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100010,01010110000000,0
2010-04-10,LANDSAT_5,darkNearShoreSediment,BGS,2471,0.032,0.051,0.061,0.035,0.015,0.014,0.0052,0.032,0.051,0.061,0.035,0.015,0.014,32,9053,281.90287165999996,380,308,9880,0,234,6886,566,5504,0,00000000000000000826,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.85615934572645,46.78438883343616]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2010-04-10,LANDSAT_5,darkNearShoreSediment,BGS,2472,0.039,0.056,0.068,0.097,0.049,0.033,0.005,0.039,0.056,0.068,0.097,0.049,0.033,8,9055,288.78334592,399,308,9880,0,230,7606,565,5440,0,00000000000000000827,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.85984702229766,46.78463854309517]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,001000,01010101000000,0
2010-04-10,LANDSAT_5,offShoreSediment,BGS,2473,0.044,0.064,0.039,0.019,0.007,0.006,0.00795,0.044,0.064,0.039,0.019,0.007,0.006,32,9167,279.04882496,1938,275,9880,0,187.5,6609,498,5504,0,00000000000000000828,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.63838822982508,46.74276758420331]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2010-04-10,LANDSAT_5,offShoreSediment,BGS,2474,0.036,0.051,0.029,0.015,0.007,0.006,0.0062,0.036,0.051,0.029,0.015,0.007,0.006,32,9171,277.93455044,1913.5,274,9880,0,188.5,6498,496,5504,0,00000000000000000829,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.72969724209649,46.731807113813936]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2010-04-10,LANDSAT_5,offShoreSediment,BGS,2475,0.046,0.063,0.046,0.019,0.007,0.006,0.0082,0.046,0.063,0.046,0.019,0.007,0.006,32,9170,279.04882496,1729,274,9880,0,196,6609,497,5504,0,0000000000000000082a,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.71819722047965,46.72304052114287]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2010-04-10,LANDSAT_5,offShoreSediment,BGS,2476,0.035,0.05,0.042,0.018,0.015,0.006,0.0094,0.035,0.05,0.042,0.018,0.015,0.006,32,9171,280.14942740000004,1986,274,9880,0,184,6720,496,5504,0,0000000000000000082b,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.7854137097593,46.705239789737504]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2010-04-10,LANDSAT_5,offShoreSediment,BGS,2477,0.04,0.043,0.027,0.024,0.004,0.006,0.0043,0.04,0.043,0.027,0.024,0.004,0.006,32,9224,277.346651,364,259,9880,0,237,6443,465,5504,0,0000000000000000082c,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-92.02534901924312,46.726291205810824]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2010-04-10,LANDSAT_5,offShoreSediment,BGS,2478,0.043,0.043,0.03,0.02,0.012,-0.002,0.0055,0.043,0.043,0.03,0.02,0.012,-0.002,32,9227,278.4575075,157,258,9880,0,331,6554,463,5504,0,0000000000000000082d,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-92.05809219827857,46.74337402194657]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2010-04-10,LANDSAT_5,offShoreSediment,BGS,2479,0.036,0.035,0.017,0.016,0.012,0.006,0.0033,0.036,0.035,0.017,0.016,0.012,0.006,32,9116,275.12835602,2636,289,9880,0,166,6222,528,5504,0,0000000000000000082e,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.10919549410528,46.93474526185731]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2010-04-10,LANDSAT_5,offShoreSediment,BGS,2480,0.035,0.035,0.02,0.016,0.01,0.002,0.004,0.035,0.035,0.02,0.016,0.01,0.002,32,9105,275.13177404,2348,293,9880,0,172,6222,535,5504,0,0000000000000000082f,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.08310083474052,46.91458120689362]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2010-04-10,LANDSAT_5,offShoreSediment,BGS,2481,0.033,0.033,0.015,0.019,0.004,0.006,0.0071,0.033,0.033,0.015,0.019,0.004,0.006,32,9166,275.67523922,2082.5,275,9880,0,182,6277,499,5504,0,00000000000000000830,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.53607861525482,46.776973348384296]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2010-04-10,LANDSAT_5,offShoreSediment,BGS,2482,0.036,0.031,0.02,0.016,0.007,0.002,0.0036,0.036,0.031,0.02,0.016,0.007,0.002,36,9167,275.1078479,3256.5,275,9880,0,166,6222,498,5504,0,00000000000000000831,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.3225322658053,46.83478113444116]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100100,01010110000000,0
2010-04-10,LANDSAT_5,offShoreSediment,BGS,2483,0.04,0.051,0.029,0.019,0.012,0.01,0.007,0.04,0.051,0.029,0.019,0.012,0.01,32,9164,277.94138648,2147,276,9880,0,179,6498,500,5504,0,00000000000000000832,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.54920620875616,46.75954718146742]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2010-04-10,LANDSAT_5,offShoreSediment,BGS,2484,0.05,0.077,0.075,0.032,0.01,0.01,0.003,0.05,0.077,0.075,0.032,0.01,0.01,32,9034,279.14452952,784,314,9880,0,241,6609,578,5504,0,00000000000000000833,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.91546984883833,46.60070954284264]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2010-04-10,LANDSAT_5,offShoreSediment,BGS,2485,0.048,0.077,0.075,0.032,0.01,0.01,0.0025,0.048,0.077,0.075,0.032,0.01,0.01,32,9033,279.14452952,741,314,9880,0,243,6609,578,5504,0,00000000000000000834,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.90705998425153,46.60313083471464]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2010-04-10,LANDSAT_5,offShoreSediment,BGS,2486,0.044,0.073,0.071,0.032,0.01,0.006,0.0029,0.044,0.073,0.071,0.032,0.01,0.006,32,9032,279.14452952,818,315,9880,0,239,6609,579,5504,0,00000000000000000835,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.9057713040471,46.59575548157225]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2010-04-10,LANDSAT_5,offShoreSediment,BGS,2487,0.044,0.077,0.068,0.032,0.01,0.01,0.0034,0.044,0.077,0.068,0.032,0.01,0.01,32,9034,279.14452952,820,314,9880,0,239,6609,578,5504,0,00000000000000000836,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.92310828894288,46.598587010741184]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2010-04-10,LANDSAT_5,offShoreSediment,BGS,2488,0.049,0.069,0.061,0.02,0.01,0.006,0.00175,0.049,0.069,0.061,0.02,0.01,0.006,32,9034,278.58055622,1393.5,314,9880,0,208,6554,578,5504,0,00000000000000000837,2010-04-10T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.89952410347121,46.61648584236972]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
